id,latitude,longitude,neighbourhood_cleansed,accommodates,bedrooms,beds,bathrooms,review_scores_rating,number_of_reviews,host_listings_count,amenities_count,host_tenure_days,has_picture,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,occupancy_rate_mean,target_price
6131224,42.2619,-71.11315,Hyde Park,5,3.0,5.0,1.0,4.66,29,8.0,64,4493.0,1,True,False,False,False,0.16164383561643836,110.0
6214710,42.35262,-71.07899,Back Bay,1,0.0,1.0,1.0,4.81,57,1.0,9,3907.0,1,True,False,False,False,0.13424657534246576,92.0
6238463,42.31583,-71.11448,Jamaica Plain,2,1.0,1.0,1.0,4.98,400,1.0,40,3838.0,1,False,False,True,False,0.8410958904109589,117.0
6261296,42.28951,-71.15657,West Roxbury,1,,,,4.82,114,1.0,55,4478.0,1,False,False,True,False,1.0,
6377998,42.31584,-71.09932,Jamaica Plain,12,5.0,7.0,2.5,4.6,43,2.0,60,5180.0,1,True,False,False,False,0.27123287671232876,263.0
6465075,42.29828,-71.11048,Jamaica Plain,10,5.0,6.0,2.0,4.92,237,1.0,58,5262.0,1,True,False,False,False,0.1589041095890411,472.0
6489209,42.33034,-71.05802,South Boston,2,1.0,2.0,1.0,4.58,125,4.0,11,3935.0,1,False,False,True,False,0.8246575342465754,64.0
6544267,42.32932,-71.08925,Roxbury,2,1.0,1.0,1.0,4.81,108,1.0,43,3804.0,1,True,False,False,False,0.1095890410958904,177.0
6603827,42.28411,-71.11693,Roslindale,1,1.0,1.0,1.0,4.56,18,3.0,21,3799.0,1,False,False,True,False,1.0,43.0
6646604,42.34118,-71.14678,Brighton,4,1.0,2.0,1.0,4.44,41,117.0,49,3843.0,1,True,False,False,False,0.0273972602739726,171.0
6690605,42.37639,-71.06389,Charlestown,4,1.0,,,4.71,24,1.0,16,3794.0,1,True,False,False,False,1.0,
6758443,42.34441,-71.07633,South End,2,1.0,1.0,1.0,4.6,266,120.0,26,4032.0,1,True,False,False,False,0.3041095890410959,167.0
6758462,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.48,186,120.0,25,4032.0,1,True,False,False,False,0.1232876712328767,168.0
6758482,42.34447,-71.07644,South End,1,0.0,1.0,1.0,4.52,165,120.0,28,4032.0,1,True,False,False,False,0.4794520547945205,106.0
6759004,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.68,281,120.0,28,4032.0,1,True,False,False,False,0.1863013698630137,228.0
6759439,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.51,121,120.0,25,4032.0,1,True,False,False,False,0.11232876712328767,141.0
6762011,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.52,189,120.0,25,4032.0,1,True,False,False,False,0.4438356164383562,107.0
6763409,42.34447,-71.07644,South End,1,0.0,1.0,1.0,4.55,263,120.0,28,4032.0,1,True,False,False,False,0.1095890410958904,184.0
6780077,42.31392,-71.06137,Dorchester,4,1.0,2.0,1.0,4.88,139,3.0,57,4366.0,1,True,False,False,False,0.3835616438356164,160.0
6800522,42.31676,-71.08,Roxbury,1,1.0,1.0,2.0,4.91,11,31.0,11,4112.0,1,False,False,True,False,0.0,35.0
6810723,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.47,166,120.0,26,4032.0,1,True,False,False,False,0.19452054794520549,133.0
6819620,42.31676,-71.08,Roxbury,1,2.0,1.0,2.0,4.6,5,31.0,13,4112.0,1,False,False,True,False,0.0,39.0
6843795,42.34512,-71.09479,Fenway,2,1.0,1.0,1.0,4.92,98,1.0,32,4008.0,1,True,False,False,False,0.5534246575342465,139.0
6851459,42.34441,-71.07633,South End,2,,,,4.67,248,120.0,27,4032.0,1,True,False,False,False,0.13424657534246576,
6851460,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.52,169,120.0,27,4032.0,1,True,False,False,False,0.12054794520547946,163.0
6862594,42.31927,-71.11325,Jamaica Plain,2,1.0,,,,0,1.0,10,4332.0,1,False,False,True,False,1.0,
6879036,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.77,273,120.0,27,4032.0,1,True,False,False,False,0.15342465753424658,180.0
6882615,42.34979,-71.08262,Back Bay,2,0.0,1.0,1.0,4.75,326,120.0,28,4032.0,1,True,False,False,False,0.2547945205479452,190.0
6908525,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.66,247,120.0,28,4032.0,1,True,False,False,False,0.23835616438356164,220.0
6914155,42.315,-71.0564,Dorchester,1,1.0,,,,0,1.0,12,3779.0,1,False,False,True,False,1.0,
6914622,42.30849,-71.11721,Jamaica Plain,2,2.0,1.0,1.0,4.98,62,1.0,57,3779.0,1,True,False,False,False,0.13972602739726028,259.0
6921672,42.32132,-71.10957,Jamaica Plain,4,2.0,,,5.0,1,1.0,11,3778.0,1,True,False,False,False,1.0,
7018497,42.367,-71.05764,North End,4,2.0,,,4.5,6,1.0,7,3938.0,1,True,False,False,False,1.0,
7053454,42.38239,-71.06393,Charlestown,2,1.0,1.0,1.0,4.75,8,1.0,1,3770.0,1,False,False,True,False,0.0,170.0
7054912,42.36478,-71.06122,Downtown,2,1.0,,,5.0,2,1.0,10,4555.0,1,True,False,False,False,1.0,
7086825,42.28249,-71.1146,Roslindale,2,1.0,1.0,1.0,4.52,25,3.0,20,3799.0,1,False,False,True,False,0.9342465753424658,43.0
7093184,42.31676,-71.08,Roxbury,1,2.0,1.0,2.0,4.71,7,31.0,13,4112.0,1,False,False,True,False,0.2493150684931507,35.0
7161203,42.31676,-71.08,Roxbury,1,2.0,,,4.83,6,31.0,14,4112.0,1,False,False,True,False,0.0,
7222349,42.29325,-71.05707,Dorchester,2,,,,4.79,154,3.0,42,4461.0,1,False,False,True,False,0.27123287671232876,
7239024,42.29348,-71.05569,Dorchester,2,1.0,1.0,1.0,4.9,240,3.0,40,4461.0,1,False,False,True,False,0.08493150684931507,101.0
7279874,42.34687,-71.09051,Fenway,3,1.0,,,5.0,15,1.0,11,4862.0,1,True,False,False,False,1.0,
7281884,42.31236,-71.08133,Roxbury,3,,,,4.67,103,1.0,15,3942.0,1,True,False,False,False,1.0,
7287822,42.31572,-71.10847,Jamaica Plain,4,1.0,4.0,1.0,4.88,386,2.0,61,4125.0,1,True,False,False,False,0.8794520547945206,135.0
7298966,42.343,-71.14416,Brighton,2,1.0,1.0,1.0,4.88,16,1.0,47,3844.0,1,True,False,False,False,0.4136986301369863,79.0
7308623,42.36207,-71.06885,West End,1,,,,5.0,1,1.0,13,3772.0,1,False,False,True,False,1.0,
7310887,42.34532,-71.13829,Brighton,6,3.0,3.0,1.0,4.96,271,1.0,57,3755.0,1,True,False,False,False,0.28493150684931506,427.0
7330494,42.33053,-71.05388,South Boston,2,1.0,1.0,1.0,4.83,565,2.0,35,3755.0,1,True,False,False,False,0.3095890410958904,175.0
7333304,42.38071,-71.07037,Charlestown,2,,,,,0,1.0,1,3754.0,1,False,False,True,False,1.0,
7342489,42.34447,-71.07644,South End,4,2.0,2.0,1.0,4.58,131,120.0,30,4032.0,1,True,False,False,False,0.2958904109589041,244.0
7474044,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.79,193,120.0,28,4032.0,1,True,False,False,False,0.2191780821917808,192.0
7474855,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.82,282,120.0,27,4032.0,1,True,False,False,False,0.15616438356164383,218.0
7475052,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.7,255,120.0,28,4032.0,1,True,False,False,False,0.12054794520547946,213.0
7475215,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.78,243,120.0,30,4032.0,1,True,False,False,False,0.21095890410958903,181.0
7475379,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.73,282,120.0,28,4032.0,1,True,False,False,False,0.1863013698630137,218.0
7475573,42.34982,-71.08264,Back Bay,2,0.0,1.0,1.0,4.76,370,120.0,29,4032.0,1,True,False,False,False,0.25205479452054796,221.0
7476340,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.57,207,120.0,27,4032.0,1,True,False,False,False,0.3698630136986301,127.0
7479725,42.35976,-71.13372,Allston,2,,,,4.77,13,5.0,12,4124.0,1,False,False,True,False,1.0,
7482195,42.28413,-71.11671,Roslindale,1,1.0,1.0,1.0,4.22,9,3.0,18,3799.0,1,False,False,True,False,0.29041095890410956,43.0
7499960,42.35045,-71.09567,Fenway,1,1.0,1.0,1.0,4.53,15,7.0,22,4386.0,1,True,False,False,False,0.00821917808219178,235.0
7511737,42.34447,-71.07644,South End,1,0.0,1.0,1.0,4.66,249,120.0,27,4032.0,1,True,False,False,False,0.1589041095890411,185.0
7513605,42.34447,-71.07644,South End,2,0.0,1.0,1.0,4.6,259,120.0,27,4032.0,1,True,False,False,False,0.37534246575342467,123.0
7513906,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.65,225,120.0,28,4032.0,1,True,False,False,False,0.15342465753424658,183.0
7514024,42.36017,-71.06346,Beacon Hill,2,1.0,1.0,1.0,4.6,220,120.0,28,4032.0,1,True,False,False,False,0.1917808219178082,161.0
7514336,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.45,192,120.0,29,4032.0,1,True,False,False,False,0.15342465753424658,172.0
7527149,42.35623,-71.07023,Beacon Hill,7,4.0,5.0,2.5,4.98,176,2.0,34,4337.0,1,True,False,False,False,0.4684931506849315,850.0
7531700,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.67,210,120.0,28,4032.0,1,True,False,False,False,0.16986301369863013,212.0
7575052,42.34128,-71.07607,South End,4,1.0,2.0,1.0,4.89,92,10.0,35,4379.0,1,True,False,False,False,0.3589041095890411,135.0
7611271,42.333,-71.03544,South Boston,6,3.0,4.0,2.5,4.89,123,4.0,51,5188.0,1,True,False,False,False,0.030136986301369864,197.0
7618925,42.32936,-71.09328,Roxbury,8,4.0,,,5.0,3,6.0,50,4302.0,1,True,False,False,False,1.0,
7635616,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.67,342,120.0,28,4032.0,1,True,False,False,False,0.15616438356164383,183.0
7637094,42.34218,-71.10698,Longwood Medical Area,4,2.0,,,,0,1.0,13,3738.0,1,True,False,False,False,1.0,
7664646,42.31247,-71.10808,Jamaica Plain,8,4.0,4.0,2.0,,0,1.0,12,3736.0,1,True,False,False,False,0.0,280.0
7692933,42.35642,-71.16411,Brighton,1,1.0,1.0,1.5,4.89,319,2.0,45,4388.0,1,False,False,True,False,0.0,99.0
7694365,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.69,178,120.0,26,4032.0,1,True,False,False,False,0.1643835616438356,209.0
7694559,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.61,207,120.0,26,4032.0,1,True,False,False,False,0.4383561643835616,106.0
7713815,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.55,228,120.0,29,4032.0,1,True,False,False,False,0.1178082191780822,183.0
7728499,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.64,391,120.0,29,4032.0,1,True,False,False,False,0.25753424657534246,200.0
7832890,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.63,368,120.0,30,4032.0,1,True,False,False,False,0.2136986301369863,188.0
7837202,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.68,167,120.0,28,4032.0,1,True,False,False,False,0.2410958904109589,163.0
7854872,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.61,227,120.0,31,4032.0,1,True,False,False,False,0.19452054794520549,169.0
7856208,42.34203,-71.07256,South End,2,1.0,,,,0,1.0,8,3723.0,1,False,False,True,False,1.0,
7900936,42.24179,-71.12412,Hyde Park,2,1.0,1.0,1.0,4.99,134,1.0,32,3721.0,1,False,False,True,False,0.0,75.0
7910223,42.31689,-71.1004,Jamaica Plain,4,1.0,,,4.88,341,3.0,45,3857.0,1,True,False,False,False,1.0,
7911936,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.58,238,120.0,27,4032.0,1,True,False,False,False,0.13424657534246576,208.0
7913309,42.35396,-71.06128,Downtown,2,,,,4.95,21,1.0,14,3720.0,1,True,False,False,False,1.0,
7916575,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.54,252,120.0,26,4032.0,1,True,False,False,False,0.3589041095890411,106.0
7920759,42.357753697635744,-71.07018581917023,Beacon Hill,4,2.0,,,4.89,35,1.0,32,3720.0,1,True,False,False,False,1.0,
7927765,42.32404,-71.05822,Dorchester,2,,,,4.5,4,21.0,29,4113.0,1,False,False,True,False,1.0,
7934491,42.32601,-71.05969,Dorchester,2,,,,5.0,1,21.0,28,4113.0,1,False,False,True,False,1.0,
7939556,42.3241,-71.05963,Dorchester,2,,,,5.0,1,21.0,27,4113.0,1,False,False,True,False,1.0,
7949859,42.3242,-71.05839,Dorchester,2,,,,4.5,6,21.0,30,4113.0,1,False,False,True,False,1.0,
7984226,42.36388,-71.05765,North End,2,,,,,0,1.0,8,3781.0,1,True,False,False,False,1.0,
8014642,42.32554,-71.09757,Roxbury,2,1.0,,,3.5,2,1.0,9,4131.0,1,False,False,True,False,1.0,
8014683,42.35308,-71.05804,Downtown,2,1.0,,,5.0,2,1.0,11,3986.0,1,True,False,False,False,1.0,
8025718,42.34447,-71.07644,South End,1,0.0,1.0,1.0,4.37,117,120.0,28,4032.0,1,True,False,False,False,0.1178082191780822,184.0
8055839,42.33567,-71.05366,South Boston,4,2.0,,,4.4,5,1.0,11,3742.0,1,True,False,False,False,1.0,
8067585,42.30439,-71.11454,Jamaica Plain,2,,,,4.97,32,1.0,29,3904.0,1,False,False,True,False,0.7589041095890411,
8082512,42.34441,-71.07633,South End,2,,,,4.48,184,120.0,25,4032.0,1,True,False,False,False,0.2547945205479452,
8112652,42.3547,-71.13722,Allston,1,1.0,,,4.75,12,4.0,24,3857.0,1,False,False,True,False,0.19726027397260273,
8170181,42.36105,-71.06645,Beacon Hill,3,1.0,1.0,1.0,4.76,216,2.0,21,3931.0,1,True,False,False,False,0.6575342465753424,90.0
8206536,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.56,320,120.0,26,4032.0,1,True,False,False,False,0.3561643835616438,107.0
8231382,42.37594,-71.03634,East Boston,2,1.0,,,4.38,163,13.0,41,3995.0,1,True,False,False,False,0.9424657534246575,
8381472,42.34274,-71.07832,South End,4,2.0,,,,0,1.0,15,3692.0,1,True,False,False,False,1.0,
8390793,42.36625,-71.05624,North End,1,,,,,0,1.0,10,3692.0,1,False,False,True,False,1.0,
8403945,42.34441,-71.07633,South End,2,0.0,1.0,1.0,4.57,162,120.0,26,4032.0,1,True,False,False,False,0.24383561643835616,127.0
8483020,42.25481,-71.14593,West Roxbury,3,1.0,3.0,1.0,4.95,201,1.0,62,3686.0,1,True,False,False,False,0.8164383561643835,136.0
8490356,42.25274,-71.11599,Hyde Park,1,1.0,1.0,2.0,4.74,43,28.0,34,3687.0,1,False,False,True,False,0.2410958904109589,66.0
8518237,42.34196,-71.16095,Brighton,2,1.0,1.0,1.0,4.99,414,3.0,57,3684.0,1,True,False,False,False,0.3643835616438356,324.0
8552338,42.35953,-71.13511,Allston,2,,,,4.81,27,5.0,21,4124.0,1,False,False,True,False,1.0,
8553163,42.34542,-71.08055,Back Bay,4,1.0,5.0,1.0,4.89,119,1.0,44,4450.0,1,True,False,False,False,0.27945205479452057,298.0
8584276,42.34874,-71.08911,Back Bay,2,2.0,,,4.0,9,3.0,44,4791.0,1,True,False,False,False,1.0,
8596566,42.34587,-71.07257,South End,4,2.0,2.0,1.0,4.9,68,4.0,48,4776.0,1,True,False,False,False,0.3041095890410959,461.0
8634599,42.30928,-71.11108,Jamaica Plain,2,1.0,1.0,1.0,4.54,39,7.0,35,3677.0,1,False,False,True,False,0.0,141.0
8645254,42.25907,-71.11893,Hyde Park,1,1.0,1.0,1.5,5.0,17,2.0,57,3725.0,1,False,False,True,False,0.5808219178082191,52.0
8720718,42.3168,-71.10721,Jamaica Plain,2,1.0,1.0,1.0,4.96,718,2.0,42,3672.0,1,True,False,False,False,0.6931506849315069,121.0
8732121,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.71,308,120.0,28,4032.0,1,True,False,False,False,0.29863013698630136,184.0
8734707,42.32776,-71.09194,Roxbury,2,1.0,2.0,1.0,4.9,247,1.0,53,3671.0,1,False,False,True,False,0.915068493150685,105.0
8884103,42.36048,-71.06417,Beacon Hill,1,1.0,,,,0,1.0,11,3663.0,1,False,False,True,False,1.0,
8904297,42.27173,-71.07936,Mattapan,4,,,,4.59,61,2.0,23,3662.0,1,False,False,True,False,1.0,
8904656,42.2719,-71.07935,Mattapan,4,,,,4.49,37,2.0,24,3662.0,1,False,False,True,False,1.0,
8908145,42.30861,-71.11105,Jamaica Plain,2,1.0,1.0,1.0,4.4,15,7.0,29,3677.0,1,False,False,True,False,0.0,312.0
8923817,42.30994,-71.11119,Jamaica Plain,2,2.0,2.0,3.0,4.48,23,7.0,31,3677.0,1,False,False,True,False,0.0,224.0
8947232,42.28946,-71.06818,Dorchester,1,1.0,1.0,1.0,4.31,16,27.0,30,4164.0,1,False,False,True,False,0.019178082191780823,50.0
9018434,42.29005,-71.06222,Dorchester,12,4.0,5.0,1.0,4.73,22,7.0,33,4179.0,1,True,False,False,False,0.20273972602739726,541.0
9030478,42.31438,-71.07606,Roxbury,2,1.0,1.0,1.5,4.95,55,2.0,65,4169.0,1,False,False,True,False,0.5671232876712329,92.0
9078998,42.35867,-71.07008,Beacon Hill,2,1.0,,,4.67,12,1.0,8,4401.0,1,True,False,False,False,1.0,
9110103,42.25742,-71.12604,Hyde Park,6,2.0,2.0,1.0,5.0,5,2.0,54,3650.0,1,True,False,False,False,0.7808219178082192,163.0
9110708,42.35326,-71.127,Allston,3,1.0,,,,0,1.0,12,3833.0,1,True,False,False,False,1.0,
9114896,42.35475,-71.15875,Brighton,4,2.0,2.0,1.0,4.72,75,1.0,52,3697.0,1,True,False,False,False,0.4136986301369863,102.0
9130532,42.34753,-71.10353,Fenway,2,,,,4.5,2,1.0,11,3649.0,1,True,False,False,False,1.0,
9133627,42.36017,-71.06346,Beacon Hill,2,0.0,1.0,1.0,4.57,306,120.0,27,4032.0,1,True,False,False,False,0.18904109589041096,191.0
9148781,42.34299,-71.07305,South End,2,1.0,1.0,1.0,4.83,23,7.0,52,4608.0,1,True,False,False,False,0.5041095890410959,193.0
9166393,42.32708,-71.09752,Roxbury,2,,,,5.0,1,1.0,8,4084.0,1,False,False,True,False,1.0,
9216838,42.35291,-71.12859,Allston,2,,,,4.9,10,1.0,10,3644.0,1,False,False,True,False,1.0,
9218312,42.29021,-71.13046,Roslindale,2,1.0,1.0,1.0,4.96,139,1.0,21,3644.0,1,False,False,True,False,0.7561643835616438,150.0
9292118,42.27843,-71.16233,West Roxbury,4,2.0,2.0,1.0,4.85,240,1.0,32,4849.0,1,True,False,False,False,0.7863013698630137,237.0
9301075,42.2779,-71.14423,West Roxbury,2,,,,4.91,66,2.0,36,4401.0,1,False,False,True,False,1.0,
9340410,42.2779,-71.14423,West Roxbury,4,2.0,,,4.92,133,2.0,39,4401.0,1,False,False,True,False,1.0,
9349614,42.30627,-71.10763,Jamaica Plain,4,2.0,,,4.0,1,2.0,11,4754.0,1,True,False,False,False,1.0,
9349646,42.30571,-71.10567,Jamaica Plain,2,1.0,,,5.0,1,2.0,10,4754.0,1,False,False,True,False,1.0,
9382898,42.38074,-71.03767,East Boston,2,,,,4.72,267,1.0,31,3635.0,1,False,False,True,False,1.0,
9393163,42.34971,-71.09535,Fenway,2,,,,,0,1.0,8,3650.0,1,False,False,True,False,1.0,
9473816,42.35166,-71.07955,Back Bay,5,1.0,,,5.0,2,1.0,15,4165.0,1,True,False,False,False,1.0,
9532771,42.32112,-71.1145,Jamaica Plain,2,,,,,0,1.0,11,3627.0,1,False,False,True,False,1.0,
9616816,42.33445358276367,-71.07862854003906,Roxbury,3,2.0,3.0,2.5,,0,2.0,18,4322.0,1,True,False,False,False,0.00821917808219178,290.0
9685076,42.30489,-71.07071,Dorchester,1,1.0,1.0,1.0,4.54,24,27.0,28,4164.0,1,False,False,True,False,0.0684931506849315,43.0
9685085,42.28885,-71.07005,Dorchester,1,1.0,1.0,1.0,4.7,27,27.0,34,4164.0,1,False,False,True,False,0.29041095890410956,45.0
9751520,42.36583,-71.03529,East Boston,2,1.0,,,4.5,2,1.0,10,3614.0,1,True,False,False,False,1.0,
9834727,42.36594,-71.05669,North End,2,1.0,1.0,1.0,4.64,181,1.0,26,3609.0,1,True,False,False,False,0.5178082191780822,168.0
9878725,42.36152,-71.13333,Allston,2,,,,5.0,1,5.0,15,4124.0,1,False,False,True,False,1.0,
9941923,42.35054,-71.09779,Fenway,6,2.0,,,,0,1.0,13,3604.0,1,True,False,False,False,1.0,
9970895,42.33512,-71.0743,South End,2,1.0,,,5.0,6,1.0,13,3603.0,1,True,False,False,False,1.0,
10008626,42.34862,-71.06172,Chinatown,4,2.0,2.0,1.0,4.79,19,1.0,27,3918.0,1,True,False,False,False,1.0,125.0
10123024,42.35128,-71.13059,Allston,2,1.0,,,4.2,5,1.0,26,3889.0,1,True,False,False,False,0.5068493150684932,
10132073,42.37126,-71.03893,East Boston,2,1.0,1.0,1.0,4.9,84,1.0,26,3593.0,1,True,False,False,False,0.31232876712328766,179.0
10299047,42.31431,-71.10305,Jamaica Plain,2,2.0,2.0,1.0,4.72,53,1.0,27,3583.0,1,True,False,False,False,0.3698630136986301,135.0
10427199,42.3431,-71.07854,South End,2,1.0,0.0,1.0,4.55,103,8.0,30,3637.0,1,True,False,False,False,1.0,219.0
10427882,42.3432,-71.07846,South End,4,1.0,0.0,1.0,4.55,69,8.0,34,3637.0,1,True,False,False,False,1.0,207.0
10524872,42.34488,-71.15435,Brighton,1,1.0,1.0,1.0,4.69,16,4.0,54,4491.0,1,False,False,True,False,0.684931506849315,42.0
10575430,42.30027,-71.06324,Dorchester,4,4.0,4.0,1.0,4.67,3,27.0,27,4164.0,1,True,False,False,False,0.0410958904109589,155.0
10749312,42.31659,-71.10565,Jamaica Plain,5,3.0,3.0,2.0,4.93,54,1.0,41,3563.0,1,True,False,False,False,0.9424657534246575,336.0
10787333,42.32777,-71.09331,Roxbury,2,1.0,1.0,1.0,4.94,96,1.0,38,4018.0,1,True,False,False,False,0.09315068493150686,144.0
10835494,42.33786,-71.15137,Brighton,4,2.0,2.0,1.0,4.81,74,2.0,33,4451.0,1,True,False,False,False,0.1095890410958904,300.0
10883063,42.32385,-71.10746,Jamaica Plain,3,2.0,2.0,2.0,4.79,70,2.0,12,3973.0,1,True,False,False,False,0.7534246575342466,85.0
11202183,42.35786,-71.06482,Beacon Hill,3,0.0,2.0,1.0,4.86,816,1.0,36,3542.0,1,True,False,False,False,0.40273972602739727,285.0
11240774,42.34547,-71.10365,Fenway,2,1.0,,,4.71,14,1.0,11,4350.0,1,True,False,False,False,1.0,
11258721,42.303,-71.07109,Dorchester,1,1.0,1.0,1.0,4.68,19,27.0,27,4164.0,1,False,False,True,False,0.2356164383561644,45.0
11282071,42.35208,-71.06282,Downtown,2,1.0,,,,0,1.0,14,3709.0,1,False,False,True,False,1.0,
11357756,42.35145,-71.06461,Downtown,2,0.0,2.0,1.0,4.07,43,3.0,21,3557.0,1,True,False,False,False,0.2465753424657534,180.0
11376403,42.30372,-71.07226,Dorchester,1,1.0,1.0,1.0,4.65,20,27.0,28,4164.0,1,False,False,True,False,0.0027397260273972603,43.0
11521541,42.38231,-71.06871,Charlestown,10,4.0,4.0,3.0,4.4,10,3.0,25,4214.0,1,True,False,False,False,0.052054794520547946,1288.0
11592154,42.34942,-71.0955,Fenway,2,,,,5.0,2,1.0,12,3986.0,1,False,False,True,False,1.0,
11639480,42.30877,-71.08654,Roxbury,1,,,,4.77,13,1.0,27,3519.0,1,False,False,True,False,1.0,
11656698,42.32378,-71.09648,Roxbury,4,2.0,2.0,1.0,4.77,230,4.0,30,4419.0,1,True,False,False,False,0.7671232876712328,115.0
11739985,42.31937,-71.10497,Jamaica Plain,5,2.0,,,4.87,180,2.0,35,3789.0,1,False,False,True,False,1.0,
11759332,42.28921,-71.06337,Dorchester,1,,,,4.69,16,27.0,36,4164.0,1,False,False,True,False,0.010958904109589041,
11760822,42.34091,-71.15012,Brighton,4,1.0,1.0,1.0,4.85,130,4.0,45,3612.0,1,True,False,False,False,0.8931506849315068,104.0
11799953,42.3428,-71.07836,South End,2,0.0,2.0,1.0,4.92,83,2.0,50,3511.0,1,True,False,False,False,0.33424657534246577,271.0
11813641,42.36538,-71.05159,North End,2,1.0,1.0,1.0,4.64,22,2.0,27,4350.0,1,True,False,False,False,0.9397260273972603,130.0
11871190,42.3454,-71.1532,Brighton,1,1.0,1.0,1.0,4.85,20,4.0,52,4491.0,1,False,False,True,False,0.2219178082191781,42.0
11973196,42.35308,-71.06179,Downtown,4,2.0,,,,0,2.0,12,3615.0,1,True,False,False,False,1.0,
12040113,42.27178,-71.07731,Mattapan,4,2.0,,,4.77,205,10.0,28,3902.0,1,True,False,False,False,0.9698630136986301,
12067685,42.34942,-71.06341,Chinatown,4,1.0,,,4.29,7,1.0,11,4745.0,1,True,False,False,False,1.0,
12103501,42.30586,-71.07225,Dorchester,1,1.0,1.0,1.0,4.59,22,27.0,27,4164.0,1,False,False,True,False,0.019178082191780823,40.0
12170576,42.27995,-71.13042,Roslindale,2,,,,5.0,3,1.0,22,4147.0,1,False,False,True,False,0.7561643835616438,
12175961,42.28793,-71.06812,Dorchester,1,,,,4.6,15,27.0,38,4164.0,1,False,False,True,False,0.1095890410958904,
12205324,42.35218,-71.08103,Back Bay,3,1.0,,,,0,1.0,11,3490.0,1,True,False,False,False,1.0,
12232615,42.35415,-71.0623,Downtown,2,,,,,0,1.0,14,4124.0,1,False,False,True,False,1.0,
12253499,42.34981,-71.13209,Allston,1,,,,4.65,40,1.0,8,3488.0,1,True,False,False,False,1.0,
12264926,42.35307,-71.08224,Back Bay,2,,,,,0,1.0,9,3805.0,1,True,False,False,False,1.0,
12269155,42.36332,-71.05897,Downtown,2,1.0,1.0,1.0,4.85,405,1.0,23,3487.0,1,True,False,False,False,0.10684931506849316,208.0
12287958,42.34218,-71.07334,South End,2,0.0,0.0,1.0,4.96,77,11.0,46,3826.0,1,True,False,False,False,0.9616438356164384,282.0
12320063,42.33233,-71.10948,Mission Hill,1,,,,4.67,3,1.0,13,3484.0,1,False,False,True,False,1.0,
12336281,42.34504,-71.15406,Brighton,1,1.0,1.0,1.0,4.64,22,4.0,53,4491.0,1,False,False,True,False,0.7479452054794521,39.0
